INCIDENT NUMBER,OFFENSE CODE,OFFENSE CODE GROUP,OFFENSE DESCRIPTION,DISTRICT,REPORTING AREA,SHOOTING,OCCURRED ON DATE,Hour,YEAR,MONTH,DAY OF WEEK,UCR PART,STREET,LAT,LONG,Location
I162016609,00361,Robbery,ROBBERY - OTHER,E13,906,,03/02/2016 09:45:00 AM,9,2016,3,Wednesday,Part One,PLANT CT,42.3248775,-71.10316435,"(42.3248775, -71.10316435)"
I162069045,01711,Indecent Assault,OPEN & GROSS LEWDNESS,D4,156,,08/25/2016 01:53:00 PM,13,2016,8,Thursday,Part Two,W SPRINGFIELD ST,42.33930275,-71.07912378,"(42.33930275, -71.07912378)"
I162005918,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,E5,558,,01/22/2016 12:00:00 PM,12,2016,1,Friday,Part Two,CUMMINS HWY,42.28342716,-71.12422635,"(42.28342716, -71.12422635)"
I162031661,01402,Vandalism,VANDALISM,B3,438,,04/24/2016 01:40:00 AM,1,2016,4,Sunday,Part Two,MALLARD AVE,42.29104501,-71.0769441,"(42.29104501, -71.0769441)"
I162052990,00724,Auto Theft,AUTO THEFT,D14,762,,07/03/2016 04:00:00 PM,16,2016,7,Sunday,Part One,FOSTER ST,42.34826233,-71.15745778,"(42.34826233, -71.15745778)"
I162070208,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,D4,151,,08/29/2016 01:13:00 PM,13,2016,8,Monday,Part One,APPLETON ST,42.3464515,-71.06986052,"(42.3464515, -71.06986052)"
I162000428,01402,Vandalism,VANDALISM,C11,243,,01/02/2016 09:53:00 AM,9,2016,1,Saturday,Part Two,HINCKLEY ST,42.31739835,-71.06000203,"(42.31739835, -71.06000203)"
I162042030,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B3,465,,05/29/2016 04:56:00 AM,4,2016,5,Sunday,Part One,BLUE HILL AVE,42.28582356,-71.09104328,"(42.28582356, -71.09104328)"
I162016800,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A7,10,,03/02/2016 10:45:00 PM,22,2016,3,Wednesday,Part One,FORD ST,42.38722996,-71.00768134,"(42.38722996, -71.00768134)"
I162004568,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,E13,653,,01/17/2016 02:33:00 PM,14,2016,1,Sunday,Part Two,FRANCIS PARKMAN DR,42.31357,-71.122059,"(42.31357, -71.122059)"
I162022694,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,337,,03/23/2016 07:21:00 PM,19,2016,3,Wednesday,Part Two,EVERTON ST,42.30481467,-71.07218295,"(42.30481467, -71.07218295)"
I162062535,01415,Vandalism,GRAFFITI,A7,26,,08/04/2016 01:57:00 PM,13,2016,8,Thursday,Part Two,MERIDIAN ST,42.37594469,-71.03911786,"(42.37594469, -71.03911786)"
I162031365,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E5,941,Y,04/22/2016 11:13:00 PM,23,2016,4,Friday,Part One,ARCHDALE RD,42.2917221,-71.1196546,"(42.2917221, -71.1196546)"
I162041056,00301,Robbery,ROBBERY - STREET,B2,,,05/26/2016 12:41:00 AM,0,2016,5,Thursday,Part One,,,,"(0E-8, 0E-8)"
I162058118,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,464,,07/21/2016 02:05:00 PM,14,2016,7,Thursday,Part One,BLUE HILL AVE,42.29171816,-71.08911807,"(42.29171816, -71.08911807)"
I162034887,00301,Robbery,ROBBERY - STREET,B3,481,,05/01/2016 08:00:00 PM,20,2016,5,Sunday,Part One,CUMMINS HWY,42.26857609,-71.09574826,"(42.26857609, -71.09574826)"
I162024818,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,143,,03/31/2016 11:10:00 AM,11,2016,3,Thursday,Part Two,DALTON ST,42.3457782,-71.08429595,"(42.3457782, -71.08429595)"
I162065680,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,E18,518,,08/15/2016 02:10:53 AM,2,2016,8,Monday,Part Two,GARFIELD AVE,42.24801184,-71.12255595,"(42.24801184, -71.12255595)"
I162054730,01402,Vandalism,VANDALISM,E5,821,,07/10/2016 12:17:00 AM,0,2016,7,Sunday,Part Two,WASHINGTON ST,42.25968011,-71.15883971,"(42.25968011, -71.15883971)"
I162023279,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,321,,03/25/2016 11:11:00 PM,23,2016,3,Friday,Part Two,WARREN ST,42.31250552,-71.08314735,"(42.31250552, -71.08314735)"
I162056219,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,123,,07/14/2016 11:30:00 PM,23,2016,7,Thursday,Part One,WASHINGTON ST,42.34997256,-71.06348817,"(42.34997256, -71.06348817)"
I162038025,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,430,,05/15/2016 10:52:00 PM,22,2016,5,Sunday,Part One,BLUE HILL AVE,42.28451318,-71.09125682,"(42.28451318, -71.09125682)"
I162047577,00801,Simple Assault,ASSAULT - SIMPLE,A15,50,,06/16/2016 12:00:00 AM,0,2016,6,Thursday,Part Two,BRIGHTON ST,42.38321306,-71.07814394,"(42.38321306, -71.07814394)"
I162051364,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,319,,06/28/2016 05:23:00 PM,17,2016,6,Tuesday,Part Two,SCHUYLER ST,42.30911422,-71.08667126,"(42.30911422, -71.08667126)"
I162025265,01703,Indecent Assault,INDECENT EXPOSURE / LEWD AND LASCIVIOUS,A1,100,,04/01/2016 01:32:00 PM,13,2016,4,Friday,Part Two,STATE ST,42.35902548,-71.05567996,"(42.35902548, -71.05567996)"
I162045959,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,A7,17,,06/10/2016 07:04:00 PM,19,2016,6,Friday,Part One,LEXINGTON ST,42.38069279,-71.02954916,"(42.38069279, -71.02954916)"
I162045722,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,116,,06/10/2016 01:02:00 AM,1,2016,6,Friday,Part Two,HUDSON ST,42.35074197,-71.06006135,"(42.35074197, -71.06006135)"
I162075681,00351,Robbery,ROBBERY - BANK,B2,257,,09/16/2016 01:01:00 PM,13,2016,9,Friday,Part One,COLUMBIA RD,42.31685976,-71.06527513,"(42.31685976, -71.06527513)"
I162059891,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B2,276,,07/27/2016 08:03:00 AM,8,2016,7,Wednesday,Part One,WASHINGTON ST,42.33239141,-71.081328,"(42.33239141, -71.081328)"
I162044286,01402,Vandalism,VANDALISM,A1,87,,06/05/2016 02:42:00 PM,14,2016,6,Sunday,Part Two,BATTERY ST,42.36631992,-71.05208484,"(42.36631992, -71.05208484)"
I162072783,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,B2,302,,09/05/2016 11:30:00 PM,23,2016,9,Monday,Part One,HIGHLAND ST,42.32401893,-71.09680779,"(42.32401893, -71.09680779)"
I162043523,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,179,,06/02/2016 11:23:00 PM,23,2016,6,Thursday,Part One,,,,"(0E-8, 0E-8)"
I162044360,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B2,304,,06/05/2016 09:47:00 PM,21,2016,6,Sunday,Part One,MARCELLA ST,42.32162821,-71.09460243,"(42.32162821, -71.09460243)"
I162029103,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,306,,04/14/2016 08:13:00 PM,20,2016,4,Thursday,Part One,DENNISON ST,42.3177913,-71.09334526,"(42.3177913, -71.09334526)"
I162014009,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E18,940,,01/05/2016 03:35:00 AM,3,2016,1,Tuesday,Part One,GARFIELD AVE,42.24448261,-71.1189921,"(42.24448261, -71.1189921)"
I162049230,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A7,22,,06/21/2016 01:30:00 PM,13,2016,6,Tuesday,Part Two,PORTER ST,42.3746571,-71.03822833,"(42.3746571, -71.03822833)"
I162040975,00423,Aggravated Assault,ASSAULT - AGGRAVATED,A1,125,,05/25/2016 06:21:00 PM,18,2016,5,Wednesday,Part One,ARLINGTON ST,42.35014802,-71.0698982,"(42.35014802, -71.0698982)"
I162055689,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,439,,07/13/2016 11:47:00 AM,11,2016,7,Wednesday,Part One,BLUE HILL AVE,42.29098335,-71.08912013,"(42.29098335, -71.08912013)"
I162034046,00361,Robbery,ROBBERY - OTHER,B2,318,,05/02/2016 12:29:00 PM,12,2016,5,Monday,Part One,BROOKLEDGE ST,42.30956305,-71.08990197,"(42.30956305, -71.08990197)"
I162081855,01402,Vandalism,VANDALISM,D4,131,,10/06/2016 01:18:00 PM,13,2016,10,Thursday,Part Two,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I162064436,01402,Vandalism,VANDALISM,A7,28,,08/11/2016 12:16:00 AM,0,2016,8,Thursday,Part Two,PARIS ST,42.37081805,-71.03929078,"(42.37081805, -71.03929078)"
I162045385,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,181,,06/09/2016 12:33:00 AM,0,2016,6,Thursday,Part One,DUDLEY ST,42.32435506,-71.07440305,"(42.32435506, -71.07440305)"
I162000118,01402,Vandalism,VANDALISM,B2,281,,01/01/2016 06:32:00 AM,6,2016,1,Friday,Part Two,GREENVILLE ST,42.32696802,-71.08051941,"(42.32696802, -71.08051941)"
I162086428,00301,Robbery,ROBBERY - STREET,A1,,,10/21/2016 10:21:00 PM,22,2016,10,Friday,Part One,,,,"(0E-8, 0E-8)"
I162009649,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,356,,02/05/2016 01:33:00 AM,1,2016,2,Friday,Part One,GENEVA AVE,42.29848866,-71.06313294,"(42.29848866, -71.06313294)"
I162066047,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,626,,08/16/2016 03:38:00 AM,3,2016,8,Tuesday,Part One,JERSEY ST,42.34369048,-71.09739817,"(42.34369048, -71.09739817)"
I162040873,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,470,,05/25/2016 01:45:00 PM,13,2016,5,Wednesday,Part Two,ITASCA ST,42.27560924,-71.10031808,"(42.27560924, -71.10031808)"
I162069569,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2,329,,08/27/2016 10:14:00 AM,10,2016,8,Saturday,Other,GENEVA AVE,42.30767844,-71.08050401,"(42.30767844, -71.08050401)"
I162000876,01402,Vandalism,VANDALISM,A15,56,,01/03/2016 12:30:00 PM,12,2016,1,Sunday,Part Two,BUNKER HILL ST,42.37847466,-71.06111453,"(42.37847466, -71.06111453)"
I162008570,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A7,27,,01/31/2016 11:40:00 PM,23,2016,1,Sunday,Part One,MAVERICK SQ,42.36995418,-71.03900989,"(42.36995418, -71.03900989)"
I162029397,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D14,752,,04/15/2016 10:22:00 PM,22,2016,4,Friday,Part Two,WASHINGTON ST,42.35042609,-71.16637332,"(42.35042609, -71.16637332)"
I162048490,00423,Aggravated Assault,ASSAULT - AGGRAVATED,C6,222,,06/18/2016 06:29:00 PM,18,2016,6,Saturday,Part One,E SECOND ST,42.33733971,-71.03443434,"(42.33733971, -71.03443434)"
I162051253,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E18,532,,06/28/2016 10:09:00 AM,10,2016,6,Tuesday,Part One,EDSON TER,42.24261098,-71.13818408,"(42.24261098, -71.13818408)"
I162066309,01402,Vandalism,VANDALISM,E13,639,,08/16/2016 07:59:00 PM,19,2016,8,Tuesday,Part Two,CENTRE ST,42.3162358,-71.11387466,"(42.3162358, -71.11387466)"
I162047262,01402,Vandalism,VANDALISM,E13,916,,06/14/2016 05:00:00 PM,17,2016,6,Tuesday,Part Two,PARKER ST,42.32469443,-71.10087902,"(42.32469443, -71.10087902)"
I162073733,01402,Vandalism,VANDALISM,D4,,,09/10/2016 07:50:00 AM,7,2016,9,Saturday,Part Two,,,,"(0E-8, 0E-8)"
I162072271,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D14,800,,09/04/2016 08:00:00 PM,20,2016,9,Sunday,Part One,ASHFORD ST,42.35431862,-71.12901674,"(42.35431862, -71.12901674)"
I162042672,01402,Vandalism,VANDALISM,E18,940,,05/30/2016 11:00:00 PM,23,2016,5,Monday,Part Two,GARFIELD AVE,42.24361883,-71.11989255,"(42.24361883, -71.11989255)"
I162025051,01402,Vandalism,VANDALISM,C11,393,,03/31/2016 09:30:00 PM,21,2016,3,Thursday,Part Two,DORCHESTER AVE,42.28792729,-71.06369698,"(42.28792729, -71.06369698)"
I162052317,01402,Vandalism,VANDALISM,B2,901,,06/30/2016 07:00:00 PM,19,2016,6,Thursday,Part Two,CORNELIA CT,42.33417994,-71.09890998,"(42.33417994, -71.09890998)"
I162071561,01402,Vandalism,VANDALISM,B2,329,,09/02/2016 12:43:00 PM,12,2016,9,Friday,Part Two,GENEVA AVE,42.30767844,-71.08050401,"(42.30767844, -71.08050401)"
I162033844,00724,Auto Theft,AUTO THEFT,D4,,,04/30/2016 11:00:00 PM,23,2016,4,Saturday,Part One,NORTHAMPTON,,,"(0E-8, 0E-8)"
I162018817,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,429,,03/09/2016 09:30:00 PM,21,2016,3,Wednesday,Part Two,WINSTON RD,42.28508809,-71.08789462,"(42.28508809, -71.08789462)"
I162016458,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,356,,03/01/2016 05:12:00 PM,17,2016,3,Tuesday,Part Two,GENEVA AVE,42.29848866,-71.06313294,"(42.29848866, -71.06313294)"
I162009907,00423,Aggravated Assault,ASSAULT - AGGRAVATED,D14,752,,02/06/2016 01:36:05 AM,1,2016,2,Saturday,Part One,LAKE ST,42.3467305,-71.16186432,"(42.3467305, -71.16186432)"
I162078988,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,103,,09/27/2016 12:07:00 AM,0,2016,9,Tuesday,Part Two,SCHOOL ST,42.3575462,-71.05881953,"(42.3575462, -71.05881953)"
I162068120,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,406,,08/22/2016 04:53:00 PM,16,2016,8,Monday,Part One,RIVER ST,42.27222808,-71.07006149,"(42.27222808, -71.07006149)"
I162062262,00423,Aggravated Assault,ASSAULT - AGGRAVATED,,,,08/03/2016 06:20:00 PM,18,2016,8,Wednesday,Part One,,42.32138096,-71.0722009,"(42.32138096, -71.0722009)"
I162026613,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,351,,04/06/2016 03:03:00 PM,15,2016,4,Wednesday,Part Two,DORCHESTER AVE,42.29919694,-71.06046974,"(42.29919694, -71.06046974)"
I162011312,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,B2,593,,02/11/2016 04:45:00 PM,16,2016,2,Thursday,Part One,BINNEY ST,42.33781374,-71.10659848,"(42.33781374, -71.10659848)"
I162061103,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,795,,07/30/2016 10:00:00 PM,22,2016,7,Saturday,Part One,ALLSTON ST,42.35279529,-71.13475583,"(42.35279529, -71.13475583)"
I162022769,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,C6,186,,03/23/2016 04:30:00 PM,16,2016,3,Wednesday,Part One,MASSACHUSETTS AVE,42.32411838,-71.06461321,"(42.32411838, -71.06461321)"
I162069123,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,E5,822,,08/25/2016 05:25:00 PM,17,2016,8,Thursday,Part Two,GEORGETOWNE DR,42.25661385,-71.14449037,"(42.25661385, -71.14449037)"
I162027999,01402,Vandalism,VANDALISM,C11,374,,04/11/2016 01:21:00 PM,13,2016,4,Monday,Part Two,MCKONE ST,42.29008831,-71.04727944,"(42.29008831, -71.04727944)"
I162080012,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,E5,562,,09/29/2016 05:00:00 PM,17,2016,9,Thursday,Part Two,BASILE ST,42.28665378,-71.12665398,"(42.28665378, -71.12665398)"
I162057416,01402,Vandalism,VANDALISM,C6,914,,07/18/2016 04:00:00 PM,16,2016,7,Monday,Part Two,OLD COLONY AVE,42.32335251,-71.05241954,"(42.32335251, -71.05241954)"
I162033929,00381,Robbery,ROBBERY - CAR JACKING,B3,437,,05/02/2016 12:12:00 AM,0,2016,5,Monday,Part One,NORFOLK ST,,,"(0E-8, 0E-8)"
I162029326,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,125,,04/15/2016 04:53:00 PM,16,2016,4,Friday,Part Two,STUART ST,42.35064439,-71.06811584,"(42.35064439, -71.06811584)"
I162015316,01402,Vandalism,VANDALISM,C11,393,,02/26/2016 03:30:00 PM,15,2016,2,Friday,Part Two,FLORIDA ST,42.2878767,-71.05839664,"(42.2878767, -71.05839664)"
I162023240,00301,Robbery,ROBBERY - STREET,C6,211,,03/25/2016 06:46:00 PM,18,2016,3,Friday,Part One,BOLTON ST,42.33936877,-71.04882856,"(42.33936877, -71.04882856)"
I162023585,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,E5,680,,03/27/2016 12:23:00 AM,0,2016,3,Sunday,Part Two,BIRCH ST,42.28588503,-71.13117001,"(42.28588503, -71.13117001)"
I162066917,01402,Vandalism,VANDALISM,D4,149,,08/18/2016 04:20:00 PM,16,2016,8,Thursday,Part Two,DARTMOUTH ST,42.34767067,-71.07620742,"(42.34767067, -71.07620742)"
I162051326,00301,Robbery,ROBBERY - STREET,A7,28,,06/27/2016 01:30:00 AM,1,2016,6,Monday,Part One,GOVE ST,42.3721588,-71.03852378,"(42.3721588, -71.03852378)"
I162016171,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,938,,02/29/2016 06:30:00 PM,18,2016,2,Monday,Part One,JETTE CT,42.3468275,-71.14319087,"(42.3468275, -71.14319087)"
I162031362,01703,Indecent Assault,INDECENT EXPOSURE / LEWD AND LASCIVIOUS,E18,494,,04/22/2016 10:43:00 PM,22,2016,4,Friday,Part Two,RIVER ST,42.26020552,-71.11609828,"(42.26020552, -71.11609828)"
I162041067,00381,Robbery,ROBBERY - CAR JACKING,D4,903,,05/26/2016 02:53:00 AM,2,2016,5,Thursday,Part One,TREMONT ST,42.33738014,-71.08388901,"(42.33738014, -71.08388901)"
I162038439,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,350,,05/17/2016 10:30:00 AM,10,2016,5,Tuesday,Part Two,GRANGER ST,42.30258532,-71.05724301,"(42.30258532, -71.05724301)"
I162003757,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,214,,01/14/2016 03:12:00 PM,15,2016,1,Thursday,Part Two,W BROADWAY,42.336112,-71.04665434,"(42.336112, -71.04665434)"
I162011205,01415,Vandalism,GRAFFITI,E13,645,,02/10/2016 05:30:00 PM,17,2016,2,Wednesday,Part Two,SEAVERNS AVE,42.31118598,-71.11010393,"(42.31118598, -71.11010393)"
I162054513,00724,Auto Theft,AUTO THEFT,C11,370,,07/08/2016 05:00:00 PM,17,2016,7,Friday,Part One,WILLIAM T MORRISSEY BLVD,42.29681643,-71.04853785,"(42.29681643, -71.04853785)"
I162069891,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,165,,08/28/2016 01:16:00 PM,13,2016,8,Sunday,Part Two,W DEDHAM ST,42.34186765,-71.07272215,"(42.34186765, -71.07272215)"
I162076517,01402,Vandalism,VANDALISM,C11,370,,09/18/2016 04:26:00 AM,4,2016,9,Sunday,Part Two,TENEAN ST,42.2932907,-71.04646263,"(42.2932907, -71.04646263)"
I162024840,00351,Robbery,ROBBERY - BANK,A1,102,,03/31/2016 12:26:00 PM,12,2016,3,Thursday,Part One,TREMONT ST,42.35768645,-71.06075134,"(42.35768645, -71.06075134)"
I162031060,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,458,,04/21/2016 09:15:00 PM,21,2016,4,Thursday,Part One,ELLINGTON ST,,,"(0E-8, 0E-8)"
I162042238,00301,Robbery,ROBBERY - STREET,A1,100,,05/29/2016 10:59:00 PM,22,2016,5,Sunday,Part One,BROAD ST,42.35804834,-71.05403866,"(42.35804834, -71.05403866)"
I162078543,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,267,,09/25/2016 03:16:00 PM,15,2016,9,Sunday,Part Two,MOUNT PLEASANT AVE,42.3263576,-71.07886301,"(42.3263576, -71.07886301)"
I162045279,01402,Vandalism,VANDALISM,B3,429,,05/30/2016 09:00:00 PM,21,2016,5,Monday,Part Two,WILDWOOD ST,42.28329468,-71.08824065,"(42.28329468, -71.08824065)"
I162060110,00562,Other Burglary,BURGLARY - OTHER - NO FORCE,A1,125,,07/17/2016 02:00:00 PM,14,2016,7,Sunday,Part One,STUART ST,42.35064439,-71.06811584,"(42.35064439, -71.06811584)"
I162073740,01402,Vandalism,VANDALISM,D4,626,,09/10/2016 12:00:00 AM,0,2016,9,Saturday,Part Two,KILMARNOCK ST,42.34268073,-71.09937714,"(42.34268073, -71.09937714)"
I162066758,01402,Vandalism,VANDALISM,B2,306,,08/18/2016 01:38:00 AM,1,2016,8,Thursday,Part Two,CODMAN PARK,42.31904705,-71.09399992,"(42.31904705, -71.09399992)"
I162005942,01402,Vandalism,VANDALISM,A7,34,,01/22/2016 04:13:00 PM,16,2016,1,Friday,Part Two,WEBSTER ST,42.36552577,-71.03427256,"(42.36552577, -71.03427256)"
I162053434,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,111,,07/05/2016 03:50:00 PM,15,2016,7,Tuesday,Part Two,WINTER ST,42.35571985,-71.06110871,"(42.35571985, -71.06110871)"
I162080703,00423,Aggravated Assault,ASSAULT - AGGRAVATED,C6,186,,10/02/2016 04:22:00 PM,16,2016,10,Sunday,Part One,MASSACHUSETTS AVE,42.32553801,-71.06579592,"(42.32553801, -71.06579592)"
I162000157,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,428,,01/01/2016 09:43:00 AM,9,2016,1,Friday,Part One,CLARKWOOD ST,42.28013735,-71.09079826,"(42.28013735, -71.09079826)"
I162000258,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,428,,01/01/2016 04:58:00 PM,16,2016,1,Friday,Part Two,HOSMER ST,42.28079658,-71.09039724,"(42.28079658, -71.09039724)"
I162055297,01402,Vandalism,VANDALISM,D4,145,,07/11/2016 09:30:00 PM,21,2016,7,Monday,Part Two,HUNTINGTON AVE,42.34341962,-71.083956,"(42.34341962, -71.083956)"
I162029114,00311,Robbery,ROBBERY - COMMERCIAL,B3,469,,04/14/2016 09:19:00 PM,21,2016,4,Thursday,Part One,WALK HILL ST,42.28082671,-71.09754718,"(42.28082671, -71.09754718)"
I162040389,01402,Vandalism,VANDALISM,D4,143,,05/23/2016 09:25:00 PM,21,2016,5,Monday,Part Two,BOYLSTON ST,42.34815229,-71.08450821,"(42.34815229, -71.08450821)"
I162035662,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,332,,05/07/2016 10:19:00 PM,22,2016,5,Saturday,Part Two,COLUMBIA RD,42.31363409,-71.06778025,"(42.31363409, -71.06778025)"
I162055956,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,289,,07/12/2016 10:48:00 AM,10,2016,7,Tuesday,Part One,MALCOLM X BLVD,42.33123776,-71.09140736,"(42.33123776, -71.09140736)"
I162049694,00724,Auto Theft,AUTO THEFT,D4,,,06/22/2016 08:26:00 PM,20,2016,6,Wednesday,Part One,COMMONWEALTH AVE,42.35006058,-71.10772794,"(42.35006058, -71.10772794)"
I162002049,01402,Vandalism,VANDALISM,C11,240,,01/07/2016 11:30:00 PM,23,2016,1,Thursday,Part Two,DAWES ST,42.31851417,-71.06055095,"(42.31851417, -71.06055095)"
I162046867,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,342,,06/13/2016 09:23:00 PM,21,2016,6,Monday,Part One,TOPLIFF ST,42.30284782,-71.06808985,"(42.30284782, -71.06808985)"
I162024391,01402,Vandalism,VANDALISM,B3,410,,03/29/2016 10:42:00 PM,22,2016,3,Tuesday,Part Two,SANFORD ST,42.27401826,-71.07116196,"(42.27401826, -71.07116196)"
I162004050,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,168,,01/15/2016 03:34:00 PM,15,2016,1,Friday,Part Two,WASHINGTON ST,42.33816387,-71.07461217,"(42.33816387, -71.07461217)"
I162020474,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,322,,03/16/2016 11:11:00 AM,11,2016,3,Wednesday,Part Two,HOLBORN ST,42.31407167,-71.08010711,"(42.31407167, -71.08010711)"
I162036238,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,320,,05/09/2016 09:00:00 PM,21,2016,5,Monday,Part Two,HOWLAND ST,42.31165937,-71.08424352,"(42.31165937, -71.08424352)"
I162032802,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,611,,04/27/2016 07:15:00 PM,19,2016,4,Wednesday,Part Two,NEW WHITNEY ST,42.33351843,-71.11071719,"(42.33351843, -71.11071719)"
I162060843,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,,,07/30/2016 02:19:00 AM,2,2016,7,Saturday,Part Two,,,,"(0E-8, 0E-8)"
I162054165,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,D14,816,,07/07/2016 10:21:00 PM,22,2016,7,Thursday,Part One,HOOKER ST,42.35867769,-71.1275995,"(42.35867769, -71.1275995)"
I162052208,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,799,,06/30/2016 09:00:00 PM,21,2016,6,Thursday,Part One,WADSWORTH ST,42.35502953,-71.12589424,"(42.35502953, -71.12589424)"
I162006565,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,335,,01/25/2016 11:04:00 AM,11,2016,1,Monday,Part Two,BELLEVUE ST,42.30983229,-71.06817322,"(42.30983229, -71.06817322)"
I162023770,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,175,,03/27/2016 09:30:00 AM,9,2016,3,Sunday,Part Two,TOPEKA ST,42.33280882,-71.06729226,"(42.33280882, -71.06729226)"
I162014303,01402,Vandalism,VANDALISM,E18,522,,02/22/2016 03:00:00 PM,15,2016,2,Monday,Part Two,MARGIN ST,42.25119293,-71.12507461,"(42.25119293, -71.12507461)"
I162065461,01402,Vandalism,VANDALISM,E13,578,,08/06/2016 08:35:00 PM,20,2016,8,Saturday,Part Two,FORBES ST,42.31949837,-71.10545221,"(42.31949837, -71.10545221)"
I162042870,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,300,,05/31/2016 09:20:00 PM,21,2016,5,Tuesday,Part Two,HIGHLAND ST,42.32340986,-71.09339604,"(42.32340986, -71.09339604)"
I162003175,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C11,462,,01/12/2016 12:50:00 PM,12,2016,1,Tuesday,Other,GENEVA AVE,42.30461251,-71.07296566,"(42.30461251, -71.07296566)"
I162006462,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,257,,01/24/2016 09:00:00 PM,21,2016,1,Sunday,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.310434, -71.0613401)"
I162042324,00301,Robbery,ROBBERY - STREET,C11,,,05/27/2016 11:00:00 PM,23,2016,5,Friday,Part One,,,,"(0E-8, 0E-8)"
