INCIDENT NUMBER,OFFENSE CODE,OFFENSE CODE GROUP,OFFENSE DESCRIPTION,DISTRICT,REPORTING AREA,SHOOTING,OCCURRED ON DATE,Hour,YEAR,MONTH,DAY OF WEEK,UCR PART,STREET,LAT,LONG,Location
I162104026,00423,Aggravated Assault,ASSAULT - AGGRAVATED,D4,166,,12/22/2016 09:23:00 AM,9,2016,12,Thursday,Part One,MONSIGNOR REYNOLDS WAY,42.34048702,-71.06971633,"(42.34048702, -71.06971633)"
I162105456,00619,Larceny,LARCENY ALL OTHERS,C6,227,,12/22/2016 01:49:00 PM,13,2016,12,Thursday,Part One,E FIFTH ST,42.33403143,-71.03020896,"(42.33403143, -71.03020896)"
I162056048,00617,Larceny,LARCENY THEFT FROM BUILDING,D4,171,,07/14/2016 02:10:00 PM,14,2016,7,Thursday,Part One,ALBANY ST,42.33428841,-71.07239518,"(42.33428841, -71.07239518)"
I162105429,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,623,,12/28/2016 01:29:00 AM,1,2016,12,Wednesday,Part One,BEACON ST,42.34810905,-71.09956553,"(42.34810905, -71.09956553)"
I162104474,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,444,Y,12/23/2016 06:13:00 PM,18,2016,12,Friday,Part One,GLEASON ST,42.29755695,-71.08182045,"(42.29755695, -71.08182045)"
I162105459,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,571,,12/27/2016 07:00:00 PM,19,2016,12,Tuesday,Part One,FOREST HILLS ST,42.30926218,-71.10242845,"(42.30926218, -71.10242845)"
I162105430,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,143,,12/28/2016 01:18:00 AM,1,2016,12,Wednesday,Part One,HUNTINGTON AVE,42.34852918,-71.07805107,"(42.34852918, -71.07805107)"
I162105516,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,571,,12/28/2016 10:53:00 AM,10,2016,12,Wednesday,Part One,ROBESON ST,42.30999157,-71.10048419,"(42.30999157, -71.10048419)"
I162105591,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,282,,12/28/2016 01:15:00 PM,13,2016,12,Wednesday,Part One,WARREN ST,42.32823419,-71.08328981,"(42.32823419, -71.08328981)"
I162105353,00619,Larceny,LARCENY ALL OTHERS,C11,394,,12/27/2016 05:13:00 PM,17,2016,12,Tuesday,Part One,ROWENA ST,42.28477931,-71.06223825,"(42.28477931, -71.06223825)"
I162082515,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B3,421,,10/08/2016 02:48:00 PM,14,2016,10,Saturday,Other,W SELDEN ST,42.27693086,-71.08631706,"(42.27693086, -71.08631706)"
I162096303,00724,Auto Theft,AUTO THEFT,D4,275,,12/28/2016 10:45:00 AM,10,2016,12,Wednesday,Part One,HAMMOND ST,42.33503481,-71.08240248,"(42.33503481, -71.08240248)"
I162073685,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,171,,09/10/2016 12:55:00 AM,0,2016,9,Saturday,Part One,HARRISON AVE,,,"(0E-8, 0E-8)"
I162104505,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,171,,12/23/2016 08:22:00 PM,20,2016,12,Friday,Part One,HARRISON AVE,,,"(0E-8, 0E-8)"
I162105419,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,254,,12/28/2016 12:39:00 AM,0,2016,12,Wednesday,Part One,DORCHESTER AVE,42.30854728,-71.05821219,"(42.30854728, -71.05821219)"
I162105562,00724,Auto Theft,AUTO THEFT,B3,446,,12/28/2016 01:40:00 PM,13,2016,12,Wednesday,Part One,SPENCER ST,42.29660463,-71.07692684,"(42.29660463, -71.07692684)"
I162097410,00619,Larceny,LARCENY ALL OTHERS,E18,493,,11/22/2016 11:54:00 AM,11,2016,11,Tuesday,Part One,RIVER ST,42.26194848,-71.10971613,"(42.26194848, -71.10971613)"
I162104991,00619,Larceny,LARCENY ALL OTHERS,D14,800,,12/03/2016 10:00:00 AM,10,2016,12,Saturday,Part One,GARDNER ST,42.35361371,-71.12967302,"(42.35361371, -71.12967302)"
I162105050,00619,Larceny,LARCENY ALL OTHERS,D14,792,,12/26/2016 05:47:00 PM,17,2016,12,Monday,Part One,BELLVISTA RD,42.34584238,-71.13688669,"(42.34584238, -71.13688669)"
I162105893,00617,Larceny,LARCENY THEFT FROM BUILDING,D14,796,,12/29/2016 05:45:00 PM,17,2016,12,Thursday,Part One,COMMONWEALTH AVE,42.35107111,-71.12570166,"(42.35107111, -71.12570166)"
I162084619,00617,Larceny,LARCENY THEFT FROM BUILDING,B3,430,,10/15/2016 09:00:00 PM,21,2016,10,Saturday,Part One,WOODROW AVE,42.28599459,-71.08925761,"(42.28599459, -71.08925761)"
I162105738,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,582,,12/28/2016 09:00:00 PM,21,2016,12,Wednesday,Part One,CREIGHTON ST,42.32416446,-71.10782755,"(42.32416446, -71.10782755)"
I162105759,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C6,233,,12/29/2016 10:56:00 AM,10,2016,12,Thursday,Part One,COLUMBIA RD,42.33049422,-71.04342091,"(42.33049422, -71.04342091)"
I162104412,00617,Larceny,LARCENY THEFT FROM BUILDING,D14,786,,12/23/2016 03:08:00 PM,15,2016,12,Friday,Part One,COMMONWEALTH AVE,42.34194954,-71.14451594,"(42.34194954, -71.14451594)"
I162105724,00613,Larceny,LARCENY SHOPLIFTING,D4,129,,12/29/2016 09:27:00 AM,9,2016,12,Thursday,Part One,BOYLSTON ST,42.35095909,-71.0741278,"(42.35095909, -71.0741278)"
I162105721,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E18,487,,12/28/2016 08:00:00 PM,20,2016,12,Wednesday,Part One,MERCER ST,42.26570286,-71.10588288,"(42.26570286, -71.10588288)"
I162105730,00724,Auto Theft,AUTO THEFT,B3,469,,12/29/2016 09:08:00 AM,9,2016,12,Thursday,Part One,HIAWATHA RD,42.27683754,-71.0952644,"(42.27683754, -71.0952644)"
I162105667,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,266,,12/29/2016 12:04:00 AM,0,2016,12,Thursday,Part One,WINTHROP ST,42.32424069,-71.07761917,"(42.32424069, -71.07761917)"
I162105815,00613,Larceny,LARCENY SHOPLIFTING,D4,146,,12/28/2016 07:30:00 PM,19,2016,12,Wednesday,Part One,HUNTINGTON AVE,42.3479724,-71.07849582,"(42.3479724, -71.07849582)"
I162102700,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,186,,12/17/2016 12:00:00 PM,12,2016,12,Saturday,Part One,ALLSTATE RD,42.32696647,-71.06198607,"(42.32696647, -71.06198607)"
I162105712,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,88,,12/29/2016 07:14:00 AM,7,2016,12,Thursday,Part One,GARDEN COURT ST,42.36436093,-71.05330627,"(42.36436093, -71.05330627)"
I162105921,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,582,,12/29/2016 08:17:00 PM,20,2016,12,Thursday,Part One,GAY HEAD ST,42.32441819,-71.10493344,"(42.32441819, -71.10493344)"
I162103966,00423,Aggravated Assault,ASSAULT - AGGRAVATED,D14,766,,12/21/2016 11:38:00 PM,23,2016,12,Wednesday,Part One,RANELEGH RD,42.35622978,-71.16091786,"(42.35622978, -71.16091786)"
I162105621,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E5,564,,12/28/2016 06:39:00 PM,18,2016,12,Wednesday,Part One,WASHINGTON ST,42.2942169,-71.11985262,"(42.2942169, -71.11985262)"
I162105765,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,,,12/28/2016 12:01:00 AM,0,2016,12,Wednesday,Part One,,42.2808545,-71.08458278,"(42.2808545, -71.08458278)"
I162105661,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,179,,12/28/2016 07:00:00 PM,19,2016,12,Wednesday,Part One,MASSACHUSETTS AVE,42.33331285,-71.07322932,"(42.33331285, -71.07322932)"
I162097382,00619,Larceny,LARCENY ALL OTHERS,E18,493,,11/23/2016 02:00:00 PM,14,2016,11,Wednesday,Part One,RIVER ST,42.26194848,-71.10971613,"(42.26194848, -71.10971613)"
I162105752,00613,Larceny,LARCENY SHOPLIFTING,D4,134,,12/29/2016 11:20:00 AM,11,2016,12,Thursday,Part One,BOYLSTON ST,42.3503787,-71.07626098,"(42.3503787, -71.07626098)"
I162105904,00619,Larceny,LARCENY ALL OTHERS,D14,783,,12/29/2016 05:40:00 PM,17,2016,12,Thursday,Part One,WARREN ST,42.34988575,-71.14522971,"(42.34988575, -71.14522971)"
I162105810,00613,Larceny,LARCENY SHOPLIFTING,C11,373,,12/29/2016 02:03:00 PM,14,2016,12,Thursday,Part One,FREEPORT ST,42.29234068,-71.04803996,"(42.29234068, -71.04803996)"
I162105074,00613,Larceny,LARCENY SHOPLIFTING,D4,138,,12/26/2016 06:27:00 PM,18,2016,12,Monday,Part One,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)"
I162102630,00615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,D14,753,,12/17/2016 07:11:32 AM,7,2016,12,Saturday,Part One,MARGO RD,42.34740458,-71.17066178,"(42.34740458, -71.17066178)"
I162102763,00619,Larceny,LARCENY ALL OTHERS,D14,798,,12/02/2016 12:00:00 AM,0,2016,12,Friday,Part One,BABCOCK ST,42.35269523,-71.12109586,"(42.35269523, -71.12109586)"
I162105594,00617,Larceny,LARCENY THEFT FROM BUILDING,A1,339,,12/28/2016 02:30:00 PM,14,2016,12,Wednesday,Part One,,,,"(0E-8, 0E-8)"
I162104201,00617,Larceny,LARCENY THEFT FROM BUILDING,D14,796,,12/21/2016 06:22:00 PM,18,2016,12,Wednesday,Part One,BRIGHTON AVE,42.35283155,-71.13114273,"(42.35283155, -71.13114273)"
I162105701,00617,Larceny,LARCENY THEFT FROM BUILDING,D14,811,,12/28/2016 08:00:00 PM,20,2016,12,Wednesday,Part One,RAYMOND ST,42.36151267,-71.13347441,"(42.36151267, -71.13347441)"
I162105031,00617,Larceny,LARCENY THEFT FROM BUILDING,D4,138,,12/26/2016 03:29:00 PM,15,2016,12,Monday,Part One,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)"
I162105627,00613,Larceny,LARCENY SHOPLIFTING,D14,807,,12/28/2016 07:06:00 PM,19,2016,12,Wednesday,Part One,WESTERN AVE,42.36284173,-71.13792234,"(42.36284173, -71.13792234)"
I162105698,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,318,,12/29/2016 06:01:00 AM,6,2016,12,Thursday,Part One,BROOKLEDGE ST,42.30956305,-71.08990197,"(42.30956305, -71.08990197)"
I162104382,00617,Larceny,LARCENY THEFT FROM BUILDING,B2,287,,12/23/2016 12:50:00 AM,0,2016,12,Friday,Part One,SHAWMUT AVE,42.33192532,-71.08411222,"(42.33192532, -71.08411222)"
I162102990,00617,Larceny,LARCENY THEFT FROM BUILDING,D14,799,,12/18/2016 04:02:00 PM,16,2016,12,Sunday,Part One,WADSWORTH ST,42.35496126,-71.12541177,"(42.35496126, -71.12541177)"
I162103264,00542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,D14,794,,12/19/2016 01:26:00 PM,13,2016,12,Monday,Part One,HARVARD AVE,42.35204779,-71.13180684,"(42.35204779, -71.13180684)"
I162104057,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,800,,12/22/2016 09:45:00 AM,9,2016,12,Thursday,Part One,ASHFORD ST,42.3545498,-71.12746278,"(42.3545498, -71.12746278)"
I162103100,00617,Larceny,LARCENY THEFT FROM BUILDING,D14,811,,12/16/2016 02:40:00 PM,14,2016,12,Friday,Part One,WESTFORD PL,42.36225823,-71.13438762,"(42.36225823, -71.13438762)"
I162105625,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,800,,12/28/2016 10:20:00 AM,10,2016,12,Wednesday,Part One,LINDEN ST,42.3546514,-71.13046147,"(42.3546514, -71.13046147)"
I162105846,00724,Auto Theft,AUTO THEFT,E18,498,,12/29/2016 04:19:00 PM,16,2016,12,Thursday,Part One,RAMSDELL AVE,42.27663542,-71.11897506,"(42.27663542, -71.11897506)"
I162105238,00617,Larceny,LARCENY THEFT FROM BUILDING,D4,283,,12/07/2016 08:00:00 PM,20,2016,12,Wednesday,Part One,HUNTINGTON AVE,42.34044966,-71.08845935,"(42.34044966, -71.08845935)"
I162105680,00619,Larceny,LARCENY ALL OTHERS,D4,133,,12/28/2016 10:00:00 PM,22,2016,12,Wednesday,Part One,ARLINGTON ST,42.35287295,-71.07118968,"(42.35287295, -71.07118968)"
I162104315,00617,Larceny,LARCENY THEFT FROM BUILDING,D4,142,,12/23/2016 01:45:00 AM,1,2016,12,Friday,Part One,NEWBURY ST,42.34895777,-71.08489204,"(42.34895777, -71.08489204)"
I162086770,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C6,200,,10/23/2016 04:28:00 AM,4,2016,10,Sunday,Part One,W BROADWAY,42.34234193,-71.05633276,"(42.34234193, -71.05633276)"
I162105883,00617,Larceny,LARCENY THEFT FROM BUILDING,A1,117,,12/29/2016 05:20:00 PM,17,2016,12,Thursday,Part One,WASHINGTON ST,42.35213476,-71.06266757,"(42.35213476, -71.06266757)"
I162105491,00615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,D4,140,,12/28/2016 10:03:00 AM,10,2016,12,Wednesday,Part One,COMMONWEALTH AVE,42.34944963,-71.0879627,"(42.34944963, -71.0879627)"
I162105861,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,315,,12/29/2016 11:00:00 AM,11,2016,12,Thursday,Part One,WAUMBECK ST,42.3140129,-71.08635277,"(42.3140129, -71.08635277)"
I162105748,00542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,A1,97,,12/28/2016 11:00:00 PM,23,2016,12,Wednesday,Part One,SCHOOL ST,42.3575462,-71.05881953,"(42.3575462, -71.05881953)"
I162104405,00619,Larceny,LARCENY ALL OTHERS,D14,803,,12/06/2016 12:00:00 AM,0,2016,12,Tuesday,Part One,HANO ST,42.35548407,-71.13741814,"(42.35548407, -71.13741814)"
I162104973,00617,Larceny,LARCENY THEFT FROM BUILDING,D4,626,,12/24/2016 12:30:00 AM,0,2016,12,Saturday,Part One,PARK DR,42.34160357,-71.0977175,"(42.34160357, -71.0977175)"
I162100487,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,801,,12/09/2016 04:14:00 PM,16,2016,12,Friday,Part One,HARVARD AVE,42.35486542,-71.13259322,"(42.35486542, -71.13259322)"
I162104159,00617,Larceny,LARCENY THEFT FROM BUILDING,D14,760,,12/22/2016 04:08:00 PM,16,2016,12,Thursday,Part One,BEECHCROFT ST,42.35167293,-71.16115206,"(42.35167293, -71.16115206)"
I162100279,00617,Larceny,LARCENY THEFT FROM BUILDING,D4,143,,12/08/2016 08:00:00 PM,20,2016,12,Thursday,Part One,HUNTINGTON AVE,42.34613087,-71.08094439,"(42.34613087, -71.08094439)"
I162105899,00613,Larceny,LARCENY SHOPLIFTING,C6,186,,12/29/2016 06:24:00 PM,18,2016,12,Thursday,Part One,ALLSTATE RD,42.32809966,-71.06321676,"(42.32809966, -71.06321676)"
I162105044,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D14,769,,12/25/2016 06:00:00 PM,18,2016,12,Sunday,Part One,NILES ST,42.35506362,-71.15525759,"(42.35506362, -71.15525759)"
I162105798,00615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,E18,481,,12/29/2016 01:57:00 PM,13,2016,12,Thursday,Part One,ROSEWOOD ST,42.2676132,-71.09848676,"(42.2676132, -71.09848676)"
I162093710,00619,Larceny,LARCENY ALL OTHERS,A7,32,,09/18/2016 10:00:00 AM,10,2016,9,Sunday,Part One,MAVERICK ST,42.36815918,-71.03438535,"(42.36815918, -71.03438535)"
I162105746,00619,Larceny,LARCENY ALL OTHERS,D4,623,,12/29/2016 10:41:00 AM,10,2016,12,Thursday,Part One,COMMONWEALTH AVE,42.34880461,-71.09392554,"(42.34880461, -71.09392554)"
I162105924,00301,Robbery,ROBBERY - STREET,A1,124,,12/29/2016 07:32:00 PM,19,2016,12,Thursday,Part One,HARRISON AVE,42.34780605,-71.06264722,"(42.34780605, -71.06264722)"
I162105188,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,C11,402,,12/27/2016 09:48:00 AM,9,2016,12,Tuesday,Part One,WASHINGTON ST,42.28492596,-71.07135254,"(42.28492596, -71.07135254)"
I162099998,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,178,,12/08/2016 03:12:00 AM,3,2016,12,Thursday,Part One,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I162106022,00615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,B3,437,,12/30/2016 09:04:00 AM,9,2016,12,Friday,Part One,NEW ENGLAND AVE,42.288705,-71.07810765,"(42.288705, -71.07810765)"
I162103030,00301,Robbery,ROBBERY - STREET,B3,458,,12/18/2016 05:50:00 PM,17,2016,12,Sunday,Part One,WOLCOTT ST,42.30273607,-71.08248544,"(42.30273607, -71.08248544)"
I162106173,00613,Larceny,LARCENY SHOPLIFTING,D4,627,,12/30/2016 05:46:00 PM,17,2016,12,Friday,Part One,BOYLSTON ST,42.34442266,-71.09833083,"(42.34442266, -71.09833083)"
I162106123,00613,Larceny,LARCENY SHOPLIFTING,D4,143,,12/29/2016 12:00:00 AM,0,2016,12,Thursday,Part One,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)"
I162057580,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,B2,257,,07/17/2016 09:30:00 AM,9,2016,7,Sunday,Part One,STOUGHTON ST,42.3166175,-71.06407827,"(42.3166175, -71.06407827)"
I162078959,00617,Larceny,LARCENY THEFT FROM BUILDING,B2,302,,09/26/2016 10:01:00 PM,22,2016,9,Monday,Part One,COLUMBUS AVE,42.32326641,-71.09841607,"(42.32326641, -71.09841607)"
I162105524,00619,Larceny,LARCENY ALL OTHERS,D4,627,,12/28/2016 11:26:00 AM,11,2016,12,Wednesday,Part One,BOYLSTON ST,42.34412628,-71.09942777,"(42.34412628, -71.09942777)"
I162102875,00301,Robbery,ROBBERY - STREET,B3,458,,12/18/2016 02:20:00 AM,2,2016,12,Sunday,Part One,ELLINGTON ST,42.30258109,-71.08476629,"(42.30258109, -71.08476629)"
I162097198,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,257,,11/28/2016 01:30:00 PM,13,2016,11,Monday,Part One,STOUGHTON ST,42.3166175,-71.06407827,"(42.3166175, -71.06407827)"
I162102774,00617,Larceny,LARCENY THEFT FROM BUILDING,B3,438,,12/17/2016 04:51:00 PM,16,2016,12,Saturday,Part One,SOUTHERN AVE,42.29000873,-71.07580876,"(42.29000873, -71.07580876)"
I162106102,00617,Larceny,LARCENY THEFT FROM BUILDING,B3,431,,12/30/2016 12:43:00 PM,12,2016,12,Friday,Part One,BLUE HILL AVE,42.28863337,-71.08990388,"(42.28863337, -71.08990388)"
I162106093,00617,Larceny,LARCENY THEFT FROM BUILDING,A1,120,,12/30/2016 11:00:00 AM,11,2016,12,Friday,Part One,BOYLSTON ST,42.3520464,-71.06992523,"(42.3520464, -71.06992523)"
I162057072,00615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,C6,178,,07/17/2016 10:00:00 PM,22,2016,7,Sunday,Part One,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I162106091,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,598,,12/28/2016 02:00:00 PM,14,2016,12,Wednesday,Part One,DALTON ST,42.3470248,-71.08516365,"(42.3470248, -71.08516365)"
I162102389,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,178,,12/09/2016 11:00:00 AM,11,2016,12,Friday,Part One,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I162039266,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,178,,05/20/2016 12:37:00 AM,0,2016,5,Friday,Part One,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I162095021,00301,Robbery,ROBBERY - STREET,B2,302,,11/20/2016 01:36:00 PM,13,2016,11,Sunday,Part One,COLUMBUS AVE,42.32326641,-71.09841607,"(42.32326641, -71.09841607)"
I162106189,00613,Larceny,LARCENY SHOPLIFTING,B3,464,,12/30/2016 08:11:00 PM,20,2016,12,Friday,Part One,BLUE HILL AVE,42.29012204,-71.08964896,"(42.29012204, -71.08964896)"
I162064199,00724,Auto Theft,AUTO THEFT,C6,178,,08/09/2016 04:00:00 AM,4,2016,8,Tuesday,Part One,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I162106146,00613,Larceny,LARCENY SHOPLIFTING,C11,373,,12/30/2016 04:52:00 PM,16,2016,12,Friday,Part One,FREEPORT ST,42.29234068,-71.04803996,"(42.29234068, -71.04803996)"
I162106188,00617,Larceny,LARCENY THEFT FROM BUILDING,E18,486,,12/30/2016 07:02:00 PM,19,2016,12,Friday,Part One,RANLEY RD,42.26735874,-71.10283107,"(42.26735874, -71.10283107)"
I162106128,00613,Larceny,LARCENY SHOPLIFTING,D4,143,,12/30/2016 03:51:00 PM,15,2016,12,Friday,Part One,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)"
I162106026,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,570,,12/29/2016 08:00:00 PM,20,2016,12,Thursday,Part One,FOREST HILLS ST,42.30492239,-71.10298073,"(42.30492239, -71.10298073)"
I162075680,00423,Aggravated Assault,ASSAULT - AGGRAVATED,C6,178,,09/16/2016 02:44:00 PM,14,2016,9,Friday,Part One,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I162106073,00613,Larceny,LARCENY SHOPLIFTING,C11,356,,12/30/2016 12:10:00 PM,12,2016,12,Friday,Part One,GENEVA AVE,42.29848866,-71.06313294,"(42.29848866, -71.06313294)"
I162106044,00613,Larceny,LARCENY SHOPLIFTING,C11,356,,12/30/2016 09:20:00 AM,9,2016,12,Friday,Part One,GENEVA AVE,42.29848866,-71.06313294,"(42.29848866, -71.06313294)"
I162105792,00351,Robbery,ROBBERY - BANK,D4,619,,12/29/2016 01:19:00 PM,13,2016,12,Thursday,Part One,HUNTINGTON AVE,42.34162576,-71.08643481,"(42.34162576, -71.08643481)"
I162089739,00617,Larceny,LARCENY THEFT FROM BUILDING,C6,178,,11/02/2016 12:34:00 PM,12,2016,11,Wednesday,Part One,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I162106140,00724,Auto Theft,AUTO THEFT,B2,911,,12/29/2016 05:00:00 PM,17,2016,12,Thursday,Part One,ANNUNCIATION RD,42.33506218,-71.09316781,"(42.33506218, -71.09316781)"
I162078260,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E18,521,,09/24/2016 03:06:00 PM,15,2016,9,Saturday,Part One,MAPLE ST,42.2544451,-71.12242761,"(42.2544451, -71.12242761)"
I162101277,00619,Larceny,LARCENY ALL OTHERS,B3,465,,12/11/2016 01:40:00 AM,1,2016,12,Sunday,Part One,BLUE HILL AVE,42.28445336,-71.09149403,"(42.28445336, -71.09149403)"
I162105856,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E18,518,,12/29/2016 03:24:00 PM,15,2016,12,Thursday,Part One,TRUMAN PKWY,42.24791651,-71.12448276,"(42.24791651, -71.12448276)"
I162106027,00724,Auto Theft,AUTO THEFT,B2,316,,12/29/2016 09:00:00 PM,21,2016,12,Thursday,Part One,CRAWFORD ST,42.31359796,-71.09039946,"(42.31359796, -71.09039946)"
I162106016,00613,Larceny,LARCENY SHOPLIFTING,A1,112,,12/30/2016 09:07:00 AM,9,2016,12,Friday,Part One,WASHINGTON ST,42.35272948,-71.06256291,"(42.35272948, -71.06256291)"
I162057580,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2,257,,07/17/2016 09:30:00 AM,9,2016,7,Sunday,Other,STOUGHTON ST,42.3166175,-71.06407827,"(42.3166175, -71.06407827)"
I162106212,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A7,30,,12/29/2016 06:00:00 PM,18,2016,12,Thursday,Part One,EVERETT ST,42.3680977,-71.03606404,"(42.3680977, -71.03606404)"
I162078237,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E18,538,,09/24/2016 01:20:00 PM,13,2016,9,Saturday,Part One,CHILD ST,42.25549019,-71.12985322,"(42.25549019, -71.12985322)"
I162023125,00724,Auto Theft,AUTO THEFT,C6,178,,03/24/2016 10:00:00 PM,22,2016,3,Thursday,Part One,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I162089739,00619,Larceny,LARCENY ALL OTHERS,C6,178,,11/02/2016 12:34:00 PM,12,2016,11,Wednesday,Part One,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I162105970,00613,Larceny,LARCENY SHOPLIFTING,A15,59,,12/30/2016 12:05:00 AM,0,2016,12,Friday,Part One,MAIN ST,42.37515337,-71.06409893,"(42.37515337, -71.06409893)"
I162106108,00423,Aggravated Assault,ASSAULT - AGGRAVATED,C11,358,,10/25/2016 01:44:00 PM,13,2016,10,Tuesday,Part One,WALDECK ST,42.29881968,-71.06570084,"(42.29881968, -71.06570084)"
I162106058,00613,Larceny,LARCENY SHOPLIFTING,D4,134,,12/30/2016 10:18:00 AM,10,2016,12,Friday,Part One,BOYLSTON ST,42.35095909,-71.0741278,"(42.35095909, -71.0741278)"
I162106135,00617,Larceny,LARCENY THEFT FROM BUILDING,E13,647,,12/12/2016 09:00:00 AM,9,2016,12,Monday,Part One,JOHN A. ANDREW ST,42.30883387,-71.11036413,"(42.30883387, -71.11036413)"
I162106129,00613,Larceny,LARCENY SHOPLIFTING,D4,143,,12/29/2016 03:50:00 PM,15,2016,12,Thursday,Part One,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)"
I162104265,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,444,,12/22/2016 10:50:00 PM,22,2016,12,Thursday,Part One,WALES ST,42.29752097,-71.08502291,"(42.29752097, -71.08502291)"
I162105953,00613,Larceny,LARCENY SHOPLIFTING,C11,370,,12/29/2016 10:13:00 PM,22,2016,12,Thursday,Part One,WILLIAM T MORRISSEY BLVD,42.29767279,-71.04941018,"(42.29767279, -71.04941018)"
